Location,Cal Date,Temp,Day of Week,Sequence,Power Demand
1815,8/9/1996,63.9,6,587,5211.015403
1815,8/10/1996,67.9,7,588,5000.32197
1815,8/11/1996,70.9,1,589,5175.110341
1815,8/12/1996,73.1,2,590,5302.815281
1815,8/13/1996,76.1,3,591,5270.188432
1815,8/14/1996,75.9,4,592,5336.444063
1815,8/15/1996,66,5,593,5300.018687
1815,8/16/1996,67.3,6,594,5236.125621
1815,8/17/1996,67.1,7,595,4986.528935
1815,8/18/1996,70,1,596,5165.401411
1815,8/19/1996,66.7,2,597,5261.915035
1815,8/20/1996,62.3,3,598,5204.954495
1815,8/21/1996,68.7,4,599,5296.394477
1815,8/22/1996,62.3,5,600,5271.300522
1815,8/23/1996,61,6,601,5205.496563
1815,8/24/1996,60.6,7,602,4947.557165
1815,8/25/1996,66.9,1,603,5138.803774
1815,8/26/1996,65.4,2,604,5259.266708
1815,8/27/1996,60.8,3,605,5183.49193
1815,8/28/1996,60.1,4,606,5244.387634
1815,8/29/1996,62.1,5,607,5278.311783
1815,8/30/1996,59.7,6,608,5200.816447
1815,8/31/1996,61.6,7,609,4951.81212
1815,9/1/1996,67.2,1,610,5141.911384
1815,9/2/1996,67.6,2,611,5277.450782
1815,9/3/1996,67.6,3,612,5218.396809
1815,9/4/1996,68.6,4,613,5287.604081
1815,9/5/1996,67.3,5,614,5298.171648
1815,9/6/1996,62.1,6,615,5209.857809
1815,9/7/1996,56.8,7,616,4933.735686
1815,9/8/1996,61.7,1,617,5106.864437
1815,9/9/1996,65.3,2,618,5261.838233
1815,9/10/1996,66.7,3,619,5214.461062
1815,9/11/1996,64.8,4,620,5262.328966
1815,9/12/1996,54.7,5,621,5225.379748
1815,9/13/1996,54.4,6,622,5167.85293
1815,9/14/1996,54.6,7,623,4926.935379
1815,9/15/1996,57.6,1,624,5094.270114
1815,9/16/1996,55.5,2,625,5208.176097
1815,9/17/1996,56.9,3,626,5159.418134
1815,9/18/1996,47.9,4,627,5166.59506
1815,9/19/1996,46,5,628,5185.916938
1815,9/20/1996,51.6,6,629,5142.156275
1815,9/21/1996,54.2,7,630,4921.980086
1815,9/22/1996,60.7,1,631,5105.701534
1815,9/23/1996,58.5,2,632,5224.4807
1815,9/24/1996,51.2,3,633,5133.393035
1815,9/25/1996,54.6,4,634,5210.281405
1815,9/26/1996,36.2,5,635,5131.316723
1815,9/27/1996,35.9,6,636,5049.407456
1815,9/28/1996,49.8,7,637,4890.350997
1815,9/29/1996,55.7,1,638,5085.710862
1815,9/30/1996,60.7,2,639,5232.947561
1815,10/1/1996,63,3,640,5193.930316
1815,10/2/1996,53.2,4,641,5205.010893
1815,10/3/1996,46.6,5,642,5179.562627
1815,10/4/1996,56.7,6,643,5155.975422
1815,10/5/1996,57.5,7,644,4929.655876
1815,10/6/1996,60.6,1,645,5114.703191
1815,10/7/1996,54.2,2,646,5207.226112
1815,10/8/1996,56.3,3,647,5159.896287
1815,10/9/1996,53.2,4,648,5208.656919
1815,10/10/1996,53.9,5,649,5228.223136
1815,10/11/1996,63.1,6,650,5201.050844
1815,10/12/1996,65.9,7,651,4978.274317
1815,10/13/1996,63.5,1,652,5116.783952
1815,10/14/1996,62.2,2,653,5239.056152
1815,10/15/1996,56.3,3,654,5155.742314
1815,10/16/1996,57.5,4,655,5233.801902
1815,10/17/1996,41.7,5,656,5153.773612
1815,10/18/1996,37.7,6,657,5070.441209
1815,10/19/1996,55,7,658,4913.620804
1815,10/20/1996,40.4,1,659,5001.101442
1815,10/21/1996,27.8,2,660,5058.466155
1815,10/22/1996,29.2,3,661,5017.281375
1815,10/23/1996,40.6,4,662,5136.512366
1815,10/24/1996,43.6,5,663,5154.769285
1815,10/25/1996,46.4,6,664,5106.196072
1815,10/26/1996,42.9,7,665,4854.457042
1815,10/27/1996,29.2,1,666,4931.327401
1815,10/28/1996,36.9,2,667,5103.28294
1815,10/29/1996,46.9,3,668,5106.849708
1815,10/30/1996,40.1,4,669,5140.536545
1815,10/31/1996,30.1,5,670,5086.507855
1815,11/1/1996,35.8,6,671,5052.978981
1815,11/2/1996,39.9,7,672,4844.723964
1815,11/3/1996,45.2,1,673,5022.860325
1815,11/4/1996,50.9,2,674,5181.112243
1815,11/5/1996,44.4,3,675,5093.641792
1815,11/6/1996,33.5,4,676,5111.631329
1815,11/7/1996,35,5,677,5122.016079
1815,11/8/1996,29.4,6,678,5023.017797
1815,11/9/1996,45.1,7,679,4877.23185
1815,11/10/1996,45.1,1,680,5013.777877
1815,11/11/1996,45.8,2,681,5150.242436
1815,11/12/1996,35.5,3,682,5050.623688
1815,11/13/1996,49.1,4,683,5194.308622
1815,11/14/1996,30.9,5,684,5104.605861
1815,11/15/1996,35.2,6,685,5062.612765
1815,11/16/1996,27.1,7,686,4785.966493
1815,11/17/1996,21.9,1,687,4915.515864
1815,11/18/1996,41.3,2,688,5126.24845
1815,11/19/1996,54.6,3,689,5149.427432
1815,11/20/1996,56.5,4,690,5232.346947
1815,11/21/1996,41.6,5,691,5157.651427
1815,11/22/1996,44,6,692,5107.900736
1815,11/23/1996,40.3,7,693,4862.011046
1815,11/24/1996,28.1,1,694,4935.746947
1815,11/25/1996,34.3,2,695,5086.595888
1815,11/26/1996,28.7,3,696,5014.724425
1815,11/27/1996,22.6,4,697,5054.21884
1815,11/28/1996,30.5,5,698,5098.856858
1815,11/29/1996,37.2,6,699,5078.163731
1815,11/30/1996,27.6,7,700,4793.891654
1815,12/1/1996,28.6,1,701,4940.680055
1815,12/2/1996,33.9,2,702,5089.448542
1815,12/3/1996,24.2,3,703,4988.121479
1815,12/4/1996,28.2,4,704,5080.477079
1815,12/5/1996,37.1,5,705,5127.557441
1815,12/6/1996,34.4,6,706,5070.416416
1815,12/7/1996,30.4,7,707,4817.158515
1815,12/8/1996,35.2,1,708,4969.358791
1815,12/9/1996,48.1,2,709,5166.791746
1815,12/10/1996,51,3,710,5130.218533
1815,12/11/1996,44.3,4,711,5155.765634
1815,12/12/1996,40.4,5,712,5149.447469
1815,12/13/1996,44,6,713,5113.846763
1815,12/14/1996,32.8,7,714,4823.203191
1815,12/15/1996,22.8,1,715,4910.533078
1815,12/16/1996,27.9,2,716,5058.78834
1815,12/17/1996,7.6,3,717,4976.564897
1815,12/18/1996,2.1,4,718,5025.736422
1815,12/19/1996,11,5,719,5054.291715
1815,12/20/1996,25.2,6,720,5008.9973
1815,12/21/1996,38.6,7,721,4862.004112
1815,12/22/1996,43.1,1,722,5004.353728
1815,12/23/1996,31.1,2,723,5082.086652
1815,12/24/1996,28.7,3,724,5010.670451
1815,12/25/1996,35.1,4,725,5095.452501
1815,12/26/1996,21.7,5,726,5074.347653
1815,12/27/1996,44.5,6,727,5111.240135
1815,12/28/1996,44,7,728,4887.392789
1815,12/29/1996,42.4,1,729,4990.179564
1815,12/30/1996,46.5,2,730,5158.172231
1815,12/31/1996,45.1,3,731,5087.323903
1815,1/1/1997,45.2,4,732,5160.806352
1815,1/2/1997,53.9,5,733,5229.169162
1815,1/3/1997,49.8,6,734,5132.997024
1815,1/4/1997,37.8,7,735,4863.447499
1815,1/5/1997,20.6,1,736,4897.560571
1815,1/6/1997,15.6,2,737,5037.77714
1815,1/7/1997,8.6,3,738,4971.279135
1815,1/8/1997,22.7,4,739,5051.594998
1815,1/9/1997,24.6,5,740,5089.318165
1815,1/10/1997,15.3,6,741,4989.793035
1815,1/11/1997,4.4,7,742,4779.066554
1815,1/12/1997,-6.8,1,743,4889.746026
1815,1/13/1997,-5.8,2,744,5027.938079
1815,1/14/1997,11,3,745,4969.337742
1815,1/15/1997,26,4,746,5056.474778
1815,1/16/1997,14.5,5,747,5071.97085
1815,1/17/1997,13.3,6,748,4985.626481
1815,1/18/1997,32.1,7,749,4818.744922
1815,1/19/1997,37.6,1,750,4974.55876
1815,1/20/1997,40.2,2,751,5128.442835
1815,1/21/1997,42,3,752,5083.50043
1815,1/22/1997,34.3,4,753,5095.941915
1815,1/23/1997,36.8,5,754,5150.300491
1815,1/24/1997,32.3,6,755,5039.941608
1815,1/25/1997,25.2,7,756,4787.243326
1815,1/26/1997,41.7,1,757,5001.819638
1815,1/27/1997,29.5,2,758,5070.008193
1815,1/28/1997,25.4,3,759,4991.949616
1815,1/29/1997,36.8,4,760,5118.846517
1815,1/30/1997,37.8,5,761,5152.493526
1815,1/31/1997,51.2,6,762,5134.139061
1815,2/1/1997,50.6,7,763,4911.831451
1815,2/2/1997,37.2,1,764,4990.809758
1815,2/3/1997,34.8,2,765,5106.781313
1815,2/4/1997,26.6,3,766,4999.169807
1815,2/5/1997,22.8,4,767,5047.679104
1815,2/6/1997,24.6,5,768,5080.564191
1815,2/7/1997,22.6,6,769,5008.864867
1815,2/8/1997,22.5,7,770,4773.796655
1815,2/9/1997,27.7,1,771,4940.08205
1815,2/10/1997,26.4,2,772,5072.979411
1815,2/11/1997,31.6,3,773,5015.511813
1815,2/12/1997,26.2,4,774,5049.119147
1815,2/13/1997,28.9,5,775,5099.906873
1815,2/14/1997,27.4,6,776,5011.209205
1815,2/15/1997,37.5,7,777,4847.744523
1815,2/16/1997,37.6,1,778,4995.404787
1815,2/17/1997,45.7,2,779,5175.09012
1815,2/18/1997,45.9,3,780,5090.426542
1815,2/19/1997,36.1,4,781,5095.188248
1815,2/20/1997,36.1,5,782,5131.134274
1815,2/21/1997,27.4,6,783,5006.955232
1815,2/22/1997,23.1,7,784,4781.799632
1815,2/23/1997,20.8,1,785,4928.828782
1815,2/24/1997,16.3,2,786,5048.137404
1815,2/25/1997,19,3,787,4983.375146
1815,2/26/1997,28.2,4,788,5046.823105
1815,2/27/1997,24.2,5,789,5083.867505
1815,2/28/1997,30.3,6,790,5018.53633
1815,3/1/1997,23.8,7,791,4790.878766
1815,3/2/1997,33.4,1,792,4962.879012
1815,3/3/1997,41.5,2,793,5143.453084
1815,3/4/1997,27.2,3,794,5010.988678
1815,3/5/1997,24.3,4,795,5032.143664
1815,3/6/1997,38.5,5,796,5152.375637
1815,3/7/1997,45.1,6,797,5099.469929
1815,3/8/1997,45.1,7,798,4882.515956
1815,3/9/1997,41.2,1,799,5015.058055
1815,3/10/1997,46.5,2,800,5175.618257
1815,3/11/1997,47.1,3,801,5116.916263
1815,3/12/1997,52,4,802,5165.989383
1815,3/13/1997,45.3,5,803,5184.874563
1815,3/14/1997,20,6,804,4988.14799
1815,3/15/1997,20.3,7,805,4781.500307
1815,3/16/1997,41.8,1,806,5011.717981
1815,3/17/1997,56.3,2,807,5230.28834
1815,3/18/1997,47.6,3,808,5124.961952
1815,3/19/1997,49.3,4,809,5149.989414
1815,3/20/1997,54.6,5,810,5225.473458
1815,3/21/1997,55.9,6,811,5155.085364
1815,3/22/1997,45.3,7,812,4894.220589
1815,3/23/1997,46.7,1,813,5040.983154
1815,3/24/1997,43.1,2,814,5162.999755
1815,3/25/1997,28.2,3,815,5025.869132
1815,3/26/1997,42.8,4,816,5102.642805
1815,3/27/1997,50.4,5,817,5199.242712
1815,3/28/1997,43.3,6,818,5084.158361
1815,3/29/1997,38,7,819,4848.812396
1815,3/30/1997,35.8,1,820,4988.525008
1815,3/31/1997,47.2,2,821,5179.552685
1815,4/1/1997,48.7,3,822,5133.429488
1815,4/2/1997,34,4,823,5055.954833
1815,4/3/1997,36.6,5,824,5122.68791
1815,4/4/1997,42.7,6,825,5079.890488
1815,4/5/1997,32.4,7,826,4810.147898
1815,4/6/1997,28.8,1,827,4959.800583
1815,4/7/1997,35.8,2,828,5113.871034
1815,4/8/1997,32.4,3,829,5049.893925
1815,4/9/1997,28.6,4,830,5034.726082
1815,4/10/1997,24.7,5,831,5065.270482
1815,4/11/1997,15,6,832,4976.454956
1815,4/12/1997,16.5,7,833,4759.275483
1815,4/13/1997,26.4,1,834,4960.425437
1815,4/14/1997,39.4,2,835,5138.324302
1815,4/15/1997,49.7,3,836,5139.990733
1815,4/16/1997,45.6,4,837,5121.099724
1815,4/17/1997,53,5,838,5206.344339
1815,4/18/1997,58.1,6,839,5166.425407
1815,4/19/1997,57.1,7,840,4939.568794
1815,4/20/1997,58.7,1,841,5130.007518
1815,4/21/1997,51.5,2,842,5195.942037
1815,4/22/1997,40.5,3,843,5092.861706
1815,4/23/1997,42.3,4,844,5111.765327
1815,4/24/1997,35.7,5,845,5101.688585
1815,4/25/1997,31,6,846,5019.404204
1815,4/26/1997,32.9,7,847,4812.109481
1815,4/27/1997,39.6,1,848,5039.674962
1815,4/28/1997,51.3,2,849,5195.453299
1815,4/29/1997,53.1,3,850,5172.01255
1815,4/30/1997,48.9,4,851,5138.234121
1815,5/1/1997,47.2,5,852,5166.898711
1815,5/2/1997,43.3,6,853,5085.304388
1815,5/3/1997,42.7,7,854,4862.436514
1815,5/4/1997,57,1,855,5126.324425
1815,5/5/1997,58.9,2,856,5234.84394
1815,5/6/1997,58.6,3,857,5187.88699
1815,5/7/1997,59.2,4,858,5186.738969
1815,5/8/1997,48,5,859,5164.593403
1815,5/9/1997,48.7,6,860,5102.775514
1815,5/10/1997,56.2,7,861,4944.68205
1815,5/11/1997,54.1,1,862,5105.38969
1815,5/12/1997,44.8,2,863,5167.220927
1815,5/13/1997,57.7,3,864,5185.168457
1815,5/14/1997,54.1,4,865,5160.335716
1815,5/15/1997,54.7,5,866,5207.125775
1815,5/16/1997,61.1,6,867,5166.602854
1815,5/17/1997,64.1,7,868,4978.250169
1815,5/18/1997,63.4,1,869,5155.531635
1815,5/19/1997,44.5,2,870,5168.186161
1815,5/20/1997,51.3,3,871,5159.799325
1815,5/21/1997,56.4,4,872,5168.878736
1815,5/22/1997,53.3,5,873,5200.56321
1815,5/23/1997,54.4,6,874,5128.398957
1815,5/24/1997,56.7,7,875,4943.821448
1815,5/25/1997,58.1,1,876,5125.571433
1815,5/26/1997,52.5,2,877,5203.482755
1815,5/27/1997,48.9,3,878,5154.880147
1815,5/28/1997,51.6,4,879,5141.502301
1815,5/29/1997,55,5,880,5207.76683
1815,5/30/1997,55.9,6,881,5142.63139
1815,5/31/1997,63.7,7,882,4976.472691
1815,6/1/1997,67.4,1,883,5173.416017
1815,6/2/1997,62.1,2,884,5247.403836
1815,6/3/1997,62.2,3,885,5219.302179
1815,6/4/1997,62.2,4,886,5204.348205
1815,6/5/1997,62.4,5,887,5231.830654
1815,6/6/1997,61.9,6,888,5171.76907
1815,6/7/1997,57.3,7,889,4940.127401
1815,6/8/1997,57.3,1,890,5119.773427
1815,6/9/1997,52.9,2,891,5196.007917
1815,6/10/1997,53.3,3,892,5170.009236
1815,6/11/1997,63.2,4,893,5200.90316
1815,6/12/1997,64.5,5,894,5252.127647
1815,6/13/1997,57.6,6,895,5145.11614
1815,6/14/1997,59.9,7,896,4944.013133
1815,6/15/1997,62.1,1,897,5131.149862
1815,6/16/1997,57.1,2,898,5205.21482
1815,6/17/1997,62,3,899,5219.097545
1815,6/18/1997,67.1,4,900,5224.374962
1815,6/19/1997,70,5,901,5277.247438
1815,6/20/1997,74.2,6,902,5247.309972
1815,6/21/1997,71.3,7,903,5009.397423
1815,6/22/1997,71.3,1,904,5192.543449
1815,6/23/1997,67.6,2,905,5272.742835
1815,6/24/1997,67.4,3,906,5258.962044
1815,6/25/1997,63.7,4,907,5208.618717
1815,6/26/1997,62.4,5,908,5240.47668
1815,6/27/1997,67,6,909,5219.808407
1815,6/28/1997,70,7,910,5002.093464
1815,6/29/1997,70.3,1,911,5186.682203
1815,6/30/1997,71.8,2,912,5302.405032
1815,7/1/1997,77.7,3,913,5305.176833
1815,7/2/1997,68.5,4,914,5245.075606
1815,7/3/1997,64.3,5,915,5244.861092
1815,7/4/1997,61.6,6,916,5180.758147
1815,7/5/1997,65.4,7,917,4960.612734
1815,7/6/1997,63,1,918,5133.876342
1815,7/7/1997,69.9,2,919,5280.003068
1815,7/8/1997,70.5,3,920,5270.362995
1815,7/9/1997,68.8,4,921,5230.830899
1815,7/10/1997,71.4,5,922,5290.61166
1815,7/11/1997,71.5,6,923,5229.802056
1815,7/12/1997,69.3,7,924,4978.790825
1815,7/13/1997,73.2,1,925,5207.583492
1815,7/14/1997,71.8,2,926,5285.851059
1815,7/15/1997,76.3,3,927,5303.924854
1815,7/16/1997,77.7,4,928,5277.02286
1815,7/17/1997,77.9,5,929,5303.191071
1815,7/18/1997,76.2,6,930,5257.20267
1815,7/19/1997,72.1,7,931,4992.206352
1815,7/20/1997,63.4,1,932,5143.277662
1815,7/21/1997,67.7,2,933,5253.641178
1815,7/22/1997,71.8,3,934,5287.997085
1815,7/23/1997,75.5,4,935,5277.079165
1815,7/24/1997,75.7,5,936,5297.60764
1815,7/25/1997,75.9,6,937,5256.790089
1815,7/26/1997,71.5,7,938,4994.648082
1815,7/27/1997,71.2,1,939,5186.491132
1815,7/28/1997,64.8,2,940,5238.674992
1815,7/29/1997,64.5,3,941,5244.273673
1815,7/30/1997,65.1,4,942,5222.863731
1815,7/31/1997,69.3,5,943,5255.236852
1815,8/1/1997,68.7,6,944,5213.240503
1815,8/2/1997,68.3,7,945,4964.116999
1815,8/3/1997,68.3,1,946,5167.663025
1815,8/4/1997,69.4,2,947,5266.765327
1815,8/5/1997,60.7,3,948,5229.893587
1815,8/6/1997,58.2,4,949,5194.309512
1815,8/7/1997,60.4,5,950,5198.32869
1815,8/8/1997,66,6,951,5192.364713
1815,8/9/1997,67.8,7,952,4967.501442
1815,8/10/1997,58.2,1,953,5115.355539
1815,8/11/1997,61.3,2,954,5214.061461
1815,8/12/1997,61,3,955,5234.34259
1815,8/13/1997,64.7,4,956,5215.854465
1815,8/14/1997,66.8,5,957,5236.189537
1815,8/15/1997,68.6,6,958,5212.350107
1815,8/16/1997,70.4,7,959,4979.826573
1815,8/17/1997,62,1,960,5136.443572
1815,8/18/1997,62.8,2,961,5229.747867
1815,8/19/1997,64.6,3,962,5256.272016
1815,8/20/1997,65.8,4,963,5225.475974
1815,8/21/1997,67.9,5,964,5240.767996
1815,8/22/1997,66.9,6,965,5210.749801
1815,8/23/1997,68.1,7,966,4964.888524
1815,8/24/1997,70.6,1,967,5182.229549
1815,8/25/1997,72.1,2,968,5280.552378
1815,8/26/1997,69.5,3,969,5299.109696
1815,8/27/1997,70.5,4,970,5266.809021
1815,8/28/1997,72.6,5,971,5285.583829
1815,8/29/1997,69.2,6,972,5227.576588
1815,8/30/1997,65.4,7,973,4951.15876
1815,8/31/1997,64.4,1,974,5142.221356
1815,9/1/1997,65.5,2,975,5238.011077
1815,9/2/1997,65.7,3,976,5265.069684
1815,9/3/1997,61.7,4,977,5200.010463
1815,9/4/1997,64.7,5,978,5238.100491
1815,9/5/1997,65.5,6,979,5206.857103
1815,9/6/1997,66.1,7,980,4963.847162
1815,9/7/1997,65.5,1,981,5153.90313
1815,9/8/1997,65.5,2,982,5232.549156
1815,9/9/1997,59.9,3,983,5222.859159
1815,9/10/1997,59.5,4,984,5179.027708
1815,9/11/1997,63.3,5,985,5229.925345
1815,9/12/1997,67.1,6,986,5216.620988
1815,9/13/1997,67,7,987,4973.954434
1815,9/14/1997,69.3,1,988,5185.482878
1815,9/15/1997,67.5,2,989,5251.684228
1815,9/16/1997,68.9,3,990,5271.889506
1815,9/17/1997,65.6,4,991,5212.763394
1815,9/18/1997,69,5,992,5262.011691
1815,9/19/1997,62.8,6,993,5188.093894
1815,9/20/1997,44.8,7,994,4862.866953
1815,9/21/1997,44.4,1,995,5045.687818
1815,9/22/1997,53.2,2,996,5179.102946
1815,9/23/1997,49.3,3,997,5158.73544
1815,9/24/1997,51.1,4,998,5131.924824
1815,9/25/1997,56.7,5,999,5203.667475
1815,9/26/1997,61.9,6,1000,5180.515097
1815,9/27/1997,64.8,7,1001,4960.021019
1815,9/28/1997,54.8,1,1002,5106.970144
1815,9/29/1997,60.1,2,1003,5223.033661
1815,9/30/1997,60.6,3,1004,5208.849218
1815,10/1/1997,64.9,4,1005,5207.827309
1815,10/2/1997,63.5,5,1006,5232.229979
1815,10/3/1997,66.6,6,1007,5212.270666
1815,10/4/1997,60.3,7,1008,4945.68432
1815,10/5/1997,62.3,1,1009,5154.346548
1815,10/6/1997,62.6,2,1010,5240.257472
1815,10/7/1997,57.7,3,1011,5201.514483
1815,10/8/1997,56.3,4,1012,5160.234366
1815,10/9/1997,46.9,5,1013,5138.595735
1815,10/10/1997,57,6,1014,5170.870451
1815,10/11/1997,62.6,7,1015,4956.403498
1815,10/12/1997,43.9,1,1016,5054.210341
1815,10/13/1997,38.4,2,1017,5108.315373
1815,10/14/1997,43.6,3,1018,5128.115311
1815,10/15/1997,49.6,4,1019,5122.354311
1815,10/16/1997,47.1,5,1020,5146.362289
1815,10/17/1997,51.9,6,1021,5140.883093
1815,10/18/1997,57.6,7,1022,4921.062166
1815,10/19/1997,47.4,1,1023,5073.703345
1815,10/20/1997,40.6,2,1024,5123.558392
1815,10/21/1997,39,3,1025,5102.045167
1815,10/22/1997,46,4,1026,5089.662964
1815,10/23/1997,51.3,5,1027,5163.445351
1815,10/24/1997,38.6,6,1028,5069.650138
1815,10/25/1997,18.7,7,1029,4740.914882
1815,10/26/1997,27.1,1,1030,4969.312519
1815,10/27/1997,32.3,2,1031,5085.387634
1815,10/28/1997,40,3,1032,5102.538202
1815,10/29/1997,41.3,4,1033,5062.394477
1815,10/30/1997,47.2,5,1034,5137.644738
1815,10/31/1997,52.7,6,1035,5154.441362
1815,11/1/1997,38.8,7,1036,4813.540534
1815,11/2/1997,34.8,1,1037,4999.02734
1815,11/3/1997,36.5,2,1038,5100.773673
1815,11/4/1997,46.5,3,1039,5134.364284
1815,11/5/1997,39.1,4,1040,5050.859405
1815,11/6/1997,41,5,1041,5094.421632
1815,11/7/1997,46.3,6,1042,5124.027861
1815,11/8/1997,45,7,1043,4850.287481
1815,11/9/1997,31.2,1,1044,4980.408837
1815,11/10/1997,22.1,2,1045,5033.484075
1815,11/11/1997,24.3,3,1046,5018.18969
1815,11/12/1997,22.3,4,1047,4972.236392
1815,11/13/1997,28.9,5,1048,5039.6529
1815,11/14/1997,16.3,6,1049,5004.083431
1815,11/15/1997,9.7,7,1050,4727.139399
1815,11/16/1997,18.1,1,1051,4928.132433
1815,11/17/1997,31,2,1052,5061.75023
1815,11/18/1997,33.6,3,1053,5061.383645
1815,11/19/1997,33.6,4,1054,5020.729672
1815,11/20/1997,40.3,5,1055,5106.957073
1815,11/21/1997,30.7,6,1056,5052.969438
1815,11/22/1997,29.9,7,1057,4758.449248
1815,11/23/1997,28,1,1058,4967.340657
1815,11/24/1997,39.4,2,1059,5092.870328
1815,11/25/1997,45.3,3,1060,5124.966616
1815,11/26/1997,40.1,4,1061,5051.382571
1815,11/27/1997,39.7,5,1062,5104.465357
1815,11/28/1997,34,6,1063,5074.800859
1815,11/29/1997,38.5,7,1064,4795.021663
1815,11/30/1997,31.1,1,1065,4973.932679
1815,12/1/1997,31.7,2,1066,5048.418104
1815,12/2/1997,30.6,3,1067,5043.025069
1815,12/3/1997,23.9,4,1068,4967.746978
1815,12/4/1997,29.3,5,1069,5046.641639
1815,12/5/1997,20.5,6,1070,5034.668518
1815,12/6/1997,23,7,1071,4719.977447
1815,12/7/1997,29.3,1,1072,4965.187665
1815,12/8/1997,33,2,1073,5047.407824
1815,12/9/1997,30.9,3,1074,5046.051887
1815,12/10/1997,23.2,4,1075,4978.37579
1815,12/11/1997,20.8,5,1076,5023.474808
1815,12/12/1997,25.9,6,1077,5038.806566
1815,12/13/1997,35.9,7,1078,4776.553483
1815,12/14/1997,39.7,1,1079,5012.411384
1815,12/15/1997,42.5,2,1080,5109.593802
1815,12/16/1997,36.1,3,1081,5072.980301
1815,12/17/1997,38.9,4,1082,5042.792851
1815,12/18/1997,37.2,5,1083,5096.355784
1815,12/19/1997,31.5,6,1084,5053.397576
1815,12/20/1997,26.2,7,1085,4726.665173
1815,12/21/1997,24.8,1,1086,4942.492666
1815,12/22/1997,29.3,2,1087,5030.333691
1815,12/23/1997,25.2,3,1088,5016.189353
1815,12/24/1997,24.8,4,1089,4974.338693
1815,12/25/1997,20.4,5,1090,5028.684412
1815,12/26/1997,23.6,6,1091,5024.118503
1815,12/27/1997,25.7,7,1092,4734.762197
1815,12/28/1997,25.8,1,1093,4948.476434
1815,12/29/1997,35.7,2,1094,5071.434612
1815,12/30/1997,36.4,3,1095,5070.083277
1815,12/31/1997,33.2,4,1096,5003.920405
1815,1/1/1998,44.8,5,1097,5137.112979
1815,1/2/1998,43.6,6,1098,5123.761338
1815,1/3/1998,41.7,7,1099,4810.865664
1815,1/4/1998,28.8,1,1100,4956.146609
1815,1/5/1998,30.9,2,1101,5059.197913
1815,1/6/1998,30,3,1102,5032.093618
1815,1/7/1998,22.8,4,1103,4952.62513
1815,1/8/1998,28,5,1104,5050.586683
1815,1/9/1998,25.9,6,1105,5041.452593
1815,1/10/1998,17.5,7,1106,4713.380117
1815,1/11/1998,31.3,1,1107,4958.523075
1815,1/12/1998,34.3,2,1108,5078.887941
1815,1/13/1998,23,3,1109,5001.623473
1815,1/14/1998,34,4,1110,4999.346886
1815,1/15/1998,30.4,5,1111,5067.104541
1815,1/16/1998,33.1,6,1112,5072.514115
1815,1/17/1998,35.6,7,1113,4780.382295
1815,1/18/1998,37.5,1,1114,4995.090549
1815,1/19/1998,32.9,2,1115,5069.355508
1815,1/20/1998,37.7,3,1116,5057.287235
1815,1/21/1998,22.3,4,1117,4964.282418
1815,1/22/1998,21.9,5,1118,5046.46189
1815,1/23/1998,25.4,6,1119,5037.495643
1815,1/24/1998,30.9,7,1120,4757.44394
1815,1/25/1998,37.6,1,1121,5008.750813
1815,1/26/1998,28.6,2,1122,5046.772108
1815,1/27/1998,36.5,3,1123,5059.719699
1815,1/28/1998,43.5,4,1124,5045.816968
1815,1/29/1998,32.9,5,1125,5090.901534
1815,1/30/1998,36.8,6,1126,5097.392544
1815,1/31/1998,34.6,7,1127,4782.698865
1815,2/1/1998,27.5,1,1128,4948.315496
1815,2/2/1998,33.4,2,1129,5069.625038
1815,2/3/1998,27.3,3,1130,5010.356889
1815,2/4/1998,26.5,4,1131,4974.331728
1815,2/5/1998,26.4,5,1132,5058.971464
1815,2/6/1998,27.6,6,1133,5053.83768
1815,2/7/1998,29.2,7,1134,4751.673427
1815,2/8/1998,34.3,1,1135,4991.233967
1815,2/9/1998,35.4,2,1136,5080.179319
1815,2/10/1998,31.4,3,1137,5041.375391
1815,2/11/1998,26.1,4,1138,4959.250936
1815,2/12/1998,28.2,5,1139,5063.115158
1815,2/13/1998,34.9,6,1140,5089.725683
1815,2/14/1998,37.2,7,1141,4792.10181
1815,2/15/1998,34.5,1,1142,4984.884627
1815,2/16/1998,32.7,2,1143,5071.604848
1815,2/17/1998,29.3,3,1144,5033.379718
1815,2/18/1998,32.1,4,1145,4980.790948
1815,2/19/1998,29.8,5,1146,5076.358852
1815,2/20/1998,28,6,1147,5064.232709
1815,2/21/1998,32.8,7,1148,4760.849218
1815,2/22/1998,39.3,1,1149,5002.249801
1815,2/23/1998,39.4,2,1150,5118.616355
1815,2/24/1998,39.6,3,1151,5088.820988
1815,2/25/1998,42.9,4,1152,5045.403068
1815,2/26/1998,27.3,5,1153,5055.402915
1815,2/27/1998,23.1,6,1154,5040.945658
1815,2/28/1998,23,7,1155,4725.8695
1815,3/1/1998,23.7,1,1156,4925.402608
1815,3/2/1998,23.5,2,1157,5035.604265
1815,3/3/1998,33.2,3,1158,5055.166431
1815,3/4/1998,33.4,4,1159,4998.271065
1815,3/5/1998,27.4,5,1160,5055.801258
1815,3/6/1998,27.9,6,1161,5061.334366
1815,3/7/1998,24.1,7,1162,4730.491347
1815,3/8/1998,19.8,1,1163,4909.079779
